,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Label,Split
TCGA-PC-A5DO-01A,-0.03651334345340729,-0.062286946922540665,-0.6023841500282288,-0.2072647213935852,0.220060333609581,-0.03739367425441742,0.7638610005378723,-0.3632705807685852,0.41144996881484985,0.13520556688308716,0.08670248091220856,-0.1654045134782791,-0.18076463043689728,0.7141762971878052,0.11675413697957993,2,train
TCGA-QQ-A5VB-01A,-0.44072675704956055,0.28972798585891724,0.2981545031070709,-0.3129690885543823,-0.372303307056427,0.4087103605270386,-0.18852771818637848,0.6235650777816772,-0.060080334544181824,0.014954389072954655,-0.03695808723568916,0.1583925187587738,-0.4306541979312897,0.1834745556116104,-0.4339756667613983,2,train
TCGA-DX-A8BM-01A,0.6305616497993469,-0.3294653594493866,-0.08978959172964096,-0.20209376513957977,-0.011726109310984612,0.517858624458313,-0.36854639649391174,0.3639703392982483,-0.26633381843566895,0.26794517040252686,-0.233467698097229,-0.06395873427391052,-0.024450138211250305,-0.8162449598312378,-0.3595413565635681,3,train
TCGA-VT-A80G-01A,-0.7805558443069458,-0.030647972598671913,0.2912434935569763,0.666362464427948,0.7083948254585266,0.769858717918396,0.6590373516082764,0.6832173466682434,0.047695040702819824,0.27319270372390747,0.1931663602590561,0.021645033732056618,0.4067207872867584,-0.11767768859863281,-0.511738657951355,3,train
TCGA-K1-A6RU-01A,-0.2392461746931076,-0.3113456666469574,0.18898047506809235,-0.3320000469684601,-0.20079080760478973,0.12419313192367554,-0.17464877665042877,0.28461065888404846,-0.4761172831058502,-0.0716719999909401,0.04804294928908348,0.3275456428527832,-0.3548743426799774,-0.10913732647895813,-0.540666401386261,1,train
TCGA-FX-A48G-01A,-0.20994412899017334,0.1794811189174652,0.07763019949197769,0.7396754622459412,0.09167952835559845,-0.765744686126709,0.03537437692284584,-0.6735535860061646,0.14791138470172882,-0.07929173856973648,-0.12258318066596985,-0.5569251775741577,0.1958979219198227,-0.4598819315433502,0.19573640823364258,2,train
TCGA-DX-AB2H-01A,0.13442492485046387,-0.5570531487464905,0.36524468660354614,-0.022869648411870003,0.11844755709171295,0.5558884739875793,0.06460197269916534,-0.3639495372772217,-0.058981504291296005,-0.31170007586479187,0.18469196557998657,-0.5829266905784607,-0.0027712895534932613,0.08447279036045074,0.05864284187555313,0,train
TCGA-QQ-A5VD-01A,0.1417224258184433,-0.05629608407616615,-0.2533820569515228,-0.2759755551815033,-0.0008066552691161633,-0.07778878509998322,0.1495237797498703,-0.06529693305492401,0.43000805377960205,-0.15180380642414093,-0.2137104868888855,-0.2635518014431,0.36774662137031555,0.07796468585729599,0.3697817325592041,2,train
TCGA-3B-A9I0-01A,-0.0661926344037056,0.11106724292039871,-0.807685911655426,-0.10580599308013916,0.15215550363063812,-0.33796462416648865,0.2513868510723114,0.21742063760757446,0.24941296875476837,-0.1507215052843094,0.22355565428733826,0.24044543504714966,0.30523988604545593,0.5139098763465881,0.2442632019519806,2,train
TCGA-X6-A8C5-01A,-0.18631717562675476,0.21285992860794067,-0.39178466796875,-0.3083028197288513,0.11359740793704987,-0.4916987121105194,-0.24164216220378876,-0.7615383863449097,0.26991844177246094,-0.14413990080356598,0.530771017074585,0.0813080444931984,0.14789699018001556,0.13481737673282623,0.8182241916656494,2,train
TCGA-DX-A3LS-01A,-0.35918161273002625,-0.24281787872314453,0.23654413223266602,0.06642571091651917,0.14317291975021362,-0.12116753309965134,0.061493176966905594,-0.048103462904691696,0.10659059137105942,0.07294806838035583,-0.14927378296852112,0.11159656941890717,-0.20807059109210968,0.020173504948616028,-0.06647634506225586,0,train
TCGA-DX-A6BH-01A,0.12392250448465347,-0.33133628964424133,0.005179906263947487,0.048194050788879395,0.12769687175750732,0.06837915629148483,-0.1715402454137802,-0.05430176854133606,-0.059361014515161514,-0.09698620438575745,-0.1800910234451294,0.12354300171136856,0.3671095073223114,0.016046155244112015,0.12818878889083862,0,train
TCGA-JV-A5VF-01A,0.5838176012039185,0.03532078489661217,0.3667326271533966,-0.22500979900360107,-0.05933898314833641,0.7816237211227417,-0.38704776763916016,0.39995548129081726,0.13657277822494507,0.15925350785255432,-0.1637873351573944,-0.7303252220153809,-0.7596507668495178,0.03970223665237427,-0.18955612182617188,2,train
TCGA-QQ-A5VC-01A,-0.4375552833080292,0.39546650648117065,0.14250990748405457,0.2620834410190582,-0.23406067490577698,0.590254545211792,0.16617225110530853,0.132350891828537,-0.04569467529654503,-0.03891417756676674,-0.017421076074242592,0.38872605562210083,-0.21179278194904327,-0.26081544160842896,-0.3641916811466217,2,train
TCGA-DX-A6Z2-01A,-0.3321612775325775,0.06355103850364685,-0.4144546687602997,-0.018267080187797546,-0.1848738044500351,-0.43676847219467163,-0.12426130473613739,-0.5854219794273376,0.10223157703876495,0.025303101167082787,0.7559333443641663,0.12281820923089981,0.24861745536327362,-0.007510025054216385,0.5814256072044373,2,train
TCGA-HS-A5N7-01A,-0.09391754120588303,0.09478823840618134,-0.4246116876602173,-0.4880055785179138,-0.09269387274980545,-0.07007265090942383,0.1147443875670433,-0.2882060408592224,0.5327098369598389,-0.06092395260930061,0.2272147387266159,-0.339424192905426,-0.09961109608411789,0.33470040559768677,0.32181257009506226,2,train
TCGA-DX-A6BF-01A,-0.06382376700639725,-0.24535596370697021,0.07903435826301575,0.11897433549165726,-0.10740825533866882,0.15583640336990356,-0.018629437312483788,0.24671834707260132,-0.43736785650253296,-0.056508246809244156,-0.30647966265678406,0.5659176707267761,-0.5335436463356018,0.1171693429350853,-0.6112087368965149,0,train
TCGA-DX-A8BN-01A,-0.2272670567035675,-0.062391526997089386,-0.1881658136844635,0.15669108927249908,0.21701151132583618,0.2107374370098114,-0.5703473091125488,0.3331865072250366,-0.9556094408035278,-0.21545469760894775,-0.4305872321128845,0.36069220304489136,-0.5377868413925171,-0.48375919461250305,-0.4171164631843567,3,train
TCGA-FX-A3NK-01A,-0.26571181416511536,-0.31211844086647034,0.2403016984462738,-0.3980090618133545,0.08706340193748474,-0.08200044184923172,-0.1515411138534546,-0.009872849099338055,0.003944351803511381,-0.33822008967399597,0.006894484627991915,-0.06382324546575546,0.6125360131263733,-0.011357702314853668,0.15664878487586975,0,train
TCGA-DX-AB2E-01A,-0.4959815740585327,0.3230060040950775,0.500994861125946,0.37397846579551697,-0.3429538607597351,-0.15281251072883606,-0.4287261664867401,1.1380630731582642,-0.15855267643928528,-0.11039573699235916,-0.13533714413642883,0.47839459776878357,-0.055093150585889816,0.7120409607887268,-0.8593881726264954,1,train
TCGA-DX-A23V-01A,0.025585167109966278,-0.7015931010246277,0.029058339074254036,-0.0916638970375061,0.05147372931241989,-0.1037079244852066,-0.17565695941448212,-0.42632028460502625,-0.11031953245401382,0.5655297040939331,-0.288591593503952,0.17347505688667297,-0.15615850687026978,-0.2229606807231903,0.12004835158586502,0,train
TCGA-DX-A6BB-01A,0.2362084537744522,0.046252354979515076,-0.6202796697616577,0.2728281021118164,-0.07587538659572601,-0.43889617919921875,-0.16235150396823883,-0.32021984457969666,0.06507042050361633,-0.23706486821174622,0.5381159782409668,0.10497898608446121,0.5987463593482971,-0.04831562936306,0.6015943288803101,2,train
TCGA-DX-A48U-01A,0.20356634259223938,0.14048722386360168,-0.8454521894454956,0.3307126760482788,0.38553959131240845,-0.6052014827728271,-0.1396571695804596,-0.216749370098114,0.23164102435112,-0.17423172295093536,0.5600777864456177,0.2167666256427765,0.45871680974960327,-0.012460150755941868,0.729273796081543,2,train
TCGA-DX-A3UB-01A,0.41744399070739746,-0.14745354652404785,-0.12006832659244537,0.012958631850779057,0.12120074033737183,-0.3427675664424896,-0.19462339580059052,-0.003438376123085618,0.1274452805519104,0.4177664816379547,-0.04091569408774376,-0.20009681582450867,0.24077646434307098,-0.08050220459699631,0.07670888304710388,2,train
TCGA-DX-A2IZ-01A,0.323774516582489,-0.4143904149532318,0.21056929230690002,0.29328951239585876,0.11385814100503922,0.13833478093147278,-0.21186040341854095,0.0017797047039493918,0.1020805761218071,-0.21440735459327698,-0.19731265306472778,-0.29963552951812744,0.2612774670124054,0.8474905490875244,0.11899672448635101,0,train
TCGA-X6-A8C4-01A,0.44694018363952637,1.2859917879104614,0.13011141121387482,-0.48288729786872864,-0.31994467973709106,0.5167607069015503,-0.1185343861579895,-0.7192429304122925,0.973823606967926,-0.2980918884277344,-1.6355165243148804,0.12888729572296143,-0.5902769565582275,0.3362633287906647,-0.370766818523407,3,train
TCGA-DX-A1L4-01A,-0.2997867166996002,-0.1428244262933731,0.26826050877571106,-0.13536915183067322,0.12932971119880676,-0.2963096797466278,-0.04672009125351906,0.02518836408853531,-0.16110984981060028,-0.15590782463550568,-0.19886742532253265,0.37476542592048645,0.5073280334472656,-0.40695321559906006,0.09273368120193481,0,train
TCGA-K1-A6RV-01A,0.1045086681842804,0.3992222845554352,0.28268638253211975,-0.06811872124671936,-0.2759464681148529,0.5487791895866394,-0.27477705478668213,0.1561618149280548,-0.2850729823112488,-0.033611081540584564,-0.025118999183177948,0.194489985704422,0.2423507422208786,-0.3440817594528198,-0.36777523159980774,2,train
TCGA-MB-A5YA-01A,0.13033339381217957,0.052397001534700394,-0.6950441002845764,-0.09697534888982773,0.07689379155635834,-0.27283424139022827,0.1185058131814003,0.15458819270133972,0.15594397485256195,0.04186195880174637,0.1372087001800537,0.1730560064315796,0.2584884762763977,0.24392691254615784,0.29539942741394043,2,train
TCGA-3B-A9HV-01A,-0.7173569202423096,0.3058309853076935,-0.6737483739852905,0.7404249906539917,-0.01747979409992695,-0.1978113204240799,0.12816111743450165,-0.6503454446792603,-1.5634984970092773,-0.2517222762107849,-0.5349583029747009,-1.992156982421875,0.38375166058540344,-0.269051194190979,0.5699509382247925,2,train
TCGA-DX-AB2T-01A,-0.02747858688235283,-0.13672110438346863,0.12400335818529129,-0.0798252522945404,-0.033809203654527664,0.13814881443977356,0.17938901484012604,0.3421432077884674,-0.9006664752960205,-0.30190443992614746,0.2076893448829651,0.5628315210342407,-0.4465247094631195,-0.2856040596961975,-0.6981110572814941,1,train
TCGA-X6-A8C6-01A,-0.3627384901046753,-0.08225734531879425,0.10835221409797668,0.11682687699794769,-0.3928675949573517,0.1639842540025711,-0.6522495746612549,0.8349159359931946,-0.25801903009414673,-0.6027227640151978,0.10853557288646698,0.46170392632484436,0.21481910347938538,-0.25619781017303467,-0.6543631553649902,1,train
TCGA-3B-A9HR-01A,-0.23138654232025146,0.3254379630088806,-0.7214496731758118,-0.26069024205207825,-0.2968026399612427,-0.04730646312236786,0.3571460545063019,0.29202133417129517,0.2792207896709442,-0.34131351113319397,0.44330859184265137,0.019963562488555908,-0.3126469552516937,0.22057926654815674,-0.15395039319992065,2,train
TCGA-DX-A1KX-01A,-0.5323672294616699,-0.18415816128253937,0.1555316001176834,-0.11766277998685837,-0.42706266045570374,-0.20985645055770874,-0.4803770184516907,0.44484248757362366,-0.2269919365644455,-0.3983052968978882,-0.3628579080104828,0.4242629110813141,-0.2626638412475586,-0.28026506304740906,-0.5106204748153687,0,train
TCGA-X6-A7W8-01A,-0.09127238392829895,0.3774229884147644,0.29786014556884766,-0.014099659398198128,-0.3389468491077423,0.2680814266204834,-0.019732587039470673,0.5155429244041443,-0.33143728971481323,0.14079152047634125,-0.06716784089803696,0.27660849690437317,0.11783453822135925,-0.09038655459880829,0.12235391139984131,1,train
TCGA-DX-A3U7-01A,-0.01436452567577362,0.19292408227920532,-0.47601622343063354,-0.017129594460129738,-0.02452072687447071,-0.030191529542207718,0.25568684935569763,0.39965420961380005,-0.34751060605049133,-0.01577305980026722,0.43432384729385376,-0.007842767983675003,0.23955266177654266,0.8118200898170471,-0.6759840846061707,2,train
TCGA-DX-A6YQ-01A,0.036922331899404526,0.01100392546504736,0.13265524804592133,-0.16121333837509155,-0.18752498924732208,0.5756322741508484,-0.16829082369804382,0.25642523169517517,-0.22736585140228271,0.658588707447052,-0.0951923131942749,0.1099778264760971,-0.49199753999710083,-0.22378520667552948,-0.2741018533706665,1,train
TCGA-DX-AB3A-01A,0.2081432044506073,-0.6836103200912476,0.017841482535004616,-0.019321033731102943,0.15770995616912842,0.333635151386261,-0.1506490409374237,-0.13561052083969116,0.17494451999664307,0.33391180634498596,-0.2830676734447479,-0.2768791913986206,0.48298633098602295,-0.46772220730781555,0.17752055823802948,0,train
TCGA-X6-A8C3-01A,-0.5664361715316772,0.23277446627616882,0.39792147278785706,0.2525838613510132,-0.2819293439388275,0.05859517306089401,-0.1674157679080963,-0.15272408723831177,-0.3938915431499481,0.05145963653922081,0.3007594645023346,0.5342101454734802,0.04422899708151817,0.16634783148765564,-0.32992997765541077,1,train
TCGA-DX-AB30-01A,0.35945138335227966,-0.6882466673851013,0.29261842370033264,0.052557267248630524,-0.0918664038181305,0.915533721446991,-0.4981667995452881,-0.37147215008735657,0.33235982060432434,-0.06245242431759834,0.18764886260032654,-0.9982810616493225,-0.0667775347828865,0.009659916162490845,0.2405194193124771,1,train
TCGA-K1-A42X-02A,0.012776413932442665,0.12598121166229248,0.3980347812175751,0.587255597114563,0.31544172763824463,-1.1238421201705933,-0.39221322536468506,-0.3755837082862854,0.38592565059661865,-0.1956401765346527,0.6255659461021423,-0.5537604689598083,-0.07642566412687302,-0.24241304397583008,0.4000346064567566,2,train
TCGA-FX-A3NJ-01A,-0.022332007065415382,-0.1125936359167099,-0.6998613476753235,-0.33614617586135864,0.12261027097702026,-0.4810642898082733,0.19863960146903992,0.20798450708389282,0.3302517235279083,-0.2966199219226837,0.2587399184703827,-0.06997811794281006,0.3901592493057251,-0.46201327443122864,0.2836802899837494,2,train
TCGA-DX-A1L3-01A,-0.18080715835094452,-0.3125866651535034,0.18794362246990204,0.13494281470775604,0.033234916627407074,-0.12036557495594025,-0.1462375819683075,-0.3194596767425537,-0.32388123869895935,0.15969786047935486,-0.26804450154304504,0.5935721397399902,-0.20837239921092987,0.0722016841173172,0.07412618398666382,0,train
TCGA-X2-A95T-01A,0.47390249371528625,0.18219728767871857,-0.12075022608041763,0.057748306542634964,0.1826932728290558,-0.6173319220542908,0.6837385892868042,0.07807378470897675,0.4836869239807129,-0.06914392113685608,-0.09868108481168747,-0.6993287205696106,-0.45829668641090393,-0.5176765322685242,-0.5221987962722778,2,train
TCGA-WK-A8XX-01A,0.08886901289224625,0.30860111117362976,-0.4441709816455841,-0.10682571679353714,0.17983007431030273,-0.3579687774181366,0.481950044631958,0.4073783755302429,-0.171445831656456,-0.23798403143882751,0.48730626702308655,0.09000282734632492,0.17852553725242615,0.6466926336288452,-0.7152112722396851,2,train
TCGA-DX-A1KW-01A,0.41183868050575256,-0.48973628878593445,0.16648027300834656,0.18879742920398712,0.026626577600836754,0.08972998708486557,-0.9114941358566284,0.4356274902820587,-0.23786143958568573,-0.2232387810945511,-0.24517902731895447,0.15140675008296967,0.009327013045549393,0.4318375885486603,-0.03464586287736893,0,train
TCGA-VT-A80J-01A,-0.9928487539291382,-0.13295285403728485,0.7966068387031555,1.24830961227417,-0.7210793495178223,-0.3922424912452698,-0.5063770413398743,-3.310231924057007,-0.7207785248756409,0.4930154085159302,1.316622257232666,0.7532834410667419,2.1214444637298584,0.22566717863082886,1.9132952690124512,3,train
TCGA-DX-A6B7-01A,0.054070208221673965,-0.03347514197230339,-0.7571409344673157,0.535823404788971,0.10991974174976349,-0.6096905469894409,0.15686599910259247,-0.2447023093700409,0.3190344572067261,-0.005195882171392441,0.3951539695262909,0.1481490135192871,0.565796971321106,-0.022632863372564316,0.4841468632221222,2,train
TCGA-3R-A8YX-01A,-0.41088423132896423,0.2478851079940796,0.2543882727622986,0.4271240234375,-0.1560221016407013,0.1681971698999405,-0.410385400056839,1.0798544883728027,0.10257624089717865,0.1286119520664215,-0.5368424654006958,0.5519854426383972,-0.08293311297893524,0.7059648036956787,-1.0799704790115356,0,train
TCGA-DX-A2J0-01A,-0.5445416569709778,-0.3191344738006592,0.3717816472053528,-0.26910486817359924,0.015340900048613548,0.12816907465457916,-0.11261606961488724,-0.27877238392829895,-0.007756534963846207,-0.5544801950454712,-0.003161107888445258,0.08632475137710571,0.10202401876449585,0.12441693246364594,0.11391071230173111,0,train
TCGA-IE-A4EH-01A,0.20111781358718872,0.250292032957077,0.08743586391210556,1.0072104930877686,0.01564999669790268,-0.8252272605895996,0.36929741501808167,-0.4141674339771271,0.0023500260431319475,-0.08174772560596466,0.5009430646896362,-0.22691786289215088,-0.21732240915298462,-0.01617649383842945,0.3075951933860779,2,train
TCGA-X6-A8C2-01A,0.35931283235549927,0.5527452826499939,0.18305650353431702,-0.21183858811855316,0.25651124119758606,0.6836455464363098,0.2691088914871216,0.6149928569793701,-0.29160892963409424,-0.027653714641928673,-0.17284990847110748,0.049166735261678696,-0.2629089057445526,-0.21268144249916077,-0.38018423318862915,3,train
TCGA-JV-A5VE-01A,0.23598884046077728,-0.16739192605018616,0.11748339235782623,0.12576697766780853,0.02003646083176136,-0.38290026783943176,0.31814175844192505,-0.01546475663781166,0.004253076389431953,0.49955153465270996,0.3813842535018921,-0.564673662185669,-0.35972607135772705,-0.2551003396511078,0.17079411447048187,2,train
TCGA-3B-A9HJ-01A,0.011148336343467236,-0.2238864004611969,0.3146592378616333,-0.5797255635261536,-0.029346482828259468,-0.36323755979537964,-0.3011203110218048,-0.14480473101139069,-0.18653319776058197,0.5976670980453491,-0.13218365609645844,0.04081232100725174,0.513873815536499,-0.16501520574092865,0.20135867595672607,0,train
TCGA-WP-A9GB-01A,0.6696197986602783,0.38465797901153564,0.29110559821128845,1.0011131763458252,-0.6523624658584595,-0.6021787524223328,-0.6249700784683228,-0.22837546467781067,-0.1378989815711975,0.015596888959407806,1.0414557456970215,-0.6649186015129089,-0.2698870003223419,-0.10529767721891403,0.4601691663265228,2,train
TCGA-DX-A48P-01A,-0.11905315518379211,0.06653828173875809,-0.6127892732620239,-0.11428053677082062,-0.160855233669281,-0.5563893914222717,-0.020185785368084908,-0.8033044934272766,0.2894637882709503,-0.09377073496580124,0.44545260071754456,0.1083136647939682,0.1664205640554428,-0.08994168043136597,0.5700000524520874,2,train
TCGA-DX-A1L0-01A,0.24160856008529663,-0.4665939509868622,0.092767633497715,0.10090269148349762,0.550165593624115,0.41770127415657043,0.2794252634048462,0.08660424500703812,-0.1994851529598236,-0.3514278531074524,-0.34564030170440674,0.05086567625403404,0.1750679314136505,0.29714009165763855,-0.42979803681373596,0,train
TCGA-K1-A3PN-01A,-0.0009716881322674453,0.20924720168113708,-0.5081533789634705,-0.3777264952659607,0.09793377667665482,-0.1362118124961853,-0.025136539712548256,-0.3289025127887726,0.5561476945877075,-0.1253039538860321,0.35696569085121155,-0.32503989338874817,-0.1546483039855957,0.5382587313652039,-0.018113315105438232,2,train
TCGA-DX-A8BZ-01A,-0.0977606400847435,-0.09885989129543304,0.06375241279602051,0.08995578438043594,0.13119211792945862,0.3989456593990326,0.004866167437285185,-0.003907572012394667,0.024926897138357162,0.7185825109481812,-0.3369387686252594,0.2464192807674408,-0.38475778698921204,-0.3826059103012085,-0.11099573969841003,2,train
