,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Label,Split
TCGA-DX-A48J-01A,-0.08452297747135162,-0.0937647670507431,0.15310660004615784,0.6044755578041077,-0.11022818088531494,-0.6153109669685364,-0.1848018616437912,0.2471827268600464,0.4800182580947876,0.46165189146995544,-0.022335806861519814,-0.30699315667152405,0.09675692766904831,-0.5280942320823669,-0.5371413826942444,1,train
TCGA-DX-A8BZ-01A,-0.5212361812591553,-0.5162405967712402,0.19441446661949158,-0.00306282052770257,0.21334709227085114,0.3119179904460907,-0.16516081988811493,-0.7087344527244568,-0.08674684166908264,-0.6419050693511963,-0.44596728682518005,0.27558237314224243,0.3233011066913605,0.459788978099823,0.5279869437217712,1,train
TCGA-DX-A1KW-01A,0.10302968323230743,0.13137945532798767,-0.726055383682251,-0.41956737637519836,0.7166181206703186,-0.43762466311454773,0.15689745545387268,0.04912039265036583,-0.22342516481876373,0.023451317101716995,-0.05821838229894638,0.2778170704841614,-0.1369432806968689,0.17011027038097382,-0.2593565881252289,0,train
TCGA-FX-A3RE-01A,0.18100427091121674,0.09481550008058548,0.1460360735654831,-0.18402846157550812,0.5991188287734985,0.5049956440925598,0.016751321032643318,-0.21023033559322357,0.10210813581943512,0.7086108922958374,0.3636656403541565,-0.3259599208831787,-0.10173813998699188,-0.489221453666687,-0.23574838042259216,1,train
TCGA-DX-A3U5-01A,-0.36717984080314636,-0.1433810144662857,0.08761712908744812,-0.2550595998764038,0.35830292105674744,-0.40376096963882446,-0.19387926161289215,0.2535231113433838,-0.6700475811958313,0.39807605743408203,-0.31729599833488464,0.22161318361759186,-0.0005121834692545235,-0.055282093584537506,0.02030477486550808,0,train
TCGA-DX-A8BM-01A,-0.18609946966171265,0.04311836510896683,-0.7531814575195312,0.5528717637062073,0.08258150517940521,-0.4731309413909912,-0.19796153903007507,-0.3480064868927002,-0.5111988186836243,0.05579566955566406,0.2505967915058136,0.5833971500396729,0.07910086214542389,0.8126161098480225,0.011728807352483273,2,train
TCGA-QQ-A5VB-01A,0.45769959688186646,-0.2301989048719406,-0.5435729026794434,-0.05554957315325737,-0.2298358976840973,0.304804265499115,0.45390552282333374,-0.14990094304084778,-0.05015139281749725,-0.3502369225025177,0.05495854839682579,0.0659642368555069,-0.01574287749826908,0.01609785109758377,0.8150468468666077,1,train
TCGA-X6-A7WB-01A,0.2093481719493866,-0.17734579741954803,0.48427045345306396,-0.18954548239707947,-0.11501260846853256,0.3845447301864624,0.04378098249435425,0.07923483103513718,-0.05582408979535103,-0.12378901988267899,0.013617360964417458,-0.4576716721057892,-0.46373245120048523,-0.26225411891937256,-0.7886192798614502,1,train
TCGA-SI-AA8B-01A,-0.10060157626867294,-0.1493658572435379,-0.6103321313858032,-0.10155241936445236,-0.3384215831756592,0.21615715324878693,-0.5743672847747803,-0.954412043094635,-0.3634376525878906,-0.6269508004188538,0.19805961847305298,0.1897265613079071,0.06217261403799057,0.31644701957702637,0.6424345970153809,2,train
TCGA-KD-A5QS-01A,0.3027493357658386,-0.2982082664966583,-0.6640471816062927,0.1049729734659195,-0.22887390851974487,0.32532522082328796,-0.8816980123519897,-0.277411550283432,-0.3159542977809906,0.11766228079795837,0.16368237137794495,0.23317642509937286,0.0009920598240569234,0.003512090304866433,0.29529333114624023,1,train
TCGA-DX-A240-01A,-0.3926509618759155,-0.1800329089164734,-0.09363138675689697,0.05527764558792114,0.3716453015804291,-0.004252726677805185,-0.1705031394958496,-0.24878142774105072,-0.1499602347612381,-0.04104383662343025,-0.17312757670879364,0.2096731811761856,-0.20662115514278412,0.11816351115703583,-0.1379408836364746,0,train
TCGA-DX-A23T-01A,-0.027240177616477013,0.37651464343070984,0.00432132463902235,0.5327492952346802,0.18352289497852325,0.24024443328380585,0.5073909759521484,0.10074843466281891,-0.34044256806373596,-0.8654385805130005,-0.35371866822242737,-0.016614627093076706,0.31505534052848816,0.18700632452964783,0.369731068611145,0,train
TCGA-K1-A42W-01A,0.1668727695941925,-0.1395152360200882,0.05003691092133522,-0.15908381342887878,-0.1889391988515854,-0.05056679993867874,0.37864845991134644,0.42733651399612427,0.28079554438591003,0.1895853728055954,-0.16939595341682434,0.08206652104854584,0.37889036536216736,-0.04159396141767502,-0.502113938331604,1,train
TCGA-DX-A3UB-01A,-0.28125619888305664,-0.0423283688724041,-0.028689473867416382,0.10972444713115692,0.21548917889595032,-0.13453730940818787,-0.0023831133730709553,0.02449752949178219,-0.018339727073907852,0.010881893336772919,-0.36077776551246643,0.14980320632457733,-0.2478390634059906,0.06271085888147354,-0.371330201625824,1,train
TCGA-PC-A5DK-01A,-0.14757010340690613,0.892332911491394,0.06384709477424622,0.38302329182624817,-0.2813609540462494,-0.5276175737380981,0.01479013729840517,0.1518447995185852,0.4707878828048706,0.6001231670379639,-0.17320333421230316,-0.40161940455436707,0.0702575147151947,-0.5161181092262268,-0.2484736293554306,1,train
TCGA-X6-A7WD-01A,-0.1671033650636673,0.32473981380462646,0.40087369084358215,-0.7703531384468079,-0.7495040893554688,0.0166001133620739,-0.395559161901474,-0.35932657122612,0.3102916479110718,0.28903287649154663,-0.032779794186353683,-0.2676291763782501,0.16559989750385284,-0.20286233723163605,-0.15862460434436798,1,train
TCGA-DX-A3M1-01A,0.20187260210514069,-0.27907636761665344,-0.34425169229507446,0.027471141889691353,0.3772555887699127,-0.4954211413860321,-0.0930466428399086,0.4549500644207001,-0.3892109990119934,-0.23643486201763153,0.5927058458328247,0.1784244030714035,0.007124460767954588,0.5353771448135376,0.040371716022491455,0,train
TCGA-DX-AB36-01A,-0.44509655237197876,-0.25336170196533203,-0.10483381897211075,0.23368597030639648,0.31006935238838196,-0.26148515939712524,-0.24287277460098267,-0.3352324366569519,-0.12635786831378937,-0.024293843656778336,-0.05020613595843315,0.13910669088363647,-0.13374538719654083,0.19698962569236755,0.12823155522346497,0,train
TCGA-DX-A1L3-01A,-0.2677617073059082,-0.024101659655570984,0.07130084931850433,-0.11106714606285095,0.3844176232814789,0.18478192389011383,0.04367690905928612,0.09400764107704163,-0.17538440227508545,-0.03395003825426102,-0.4312710165977478,0.23886951804161072,0.3740503489971161,0.004957178141921759,0.29997509717941284,0,train
TCGA-WK-A8Y0-01A,0.43608251214027405,-0.13697244226932526,-0.5710363388061523,-0.0028394944965839386,-0.37128880620002747,0.2390483319759369,-0.3416530191898346,0.5312370657920837,-0.3821241557598114,-0.4992194175720215,0.10678931325674057,0.02276722341775894,0.08252403140068054,-0.21550323069095612,0.716008722782135,2,train
TCGA-K1-A3PN-02A,0.08726338297128677,0.20686276257038116,0.20943666994571686,-0.6114712953567505,-0.48485681414604187,0.08808862417936325,-0.3720514476299286,-0.3293747901916504,0.4810585677623749,-0.39424988627433777,-0.26302623748779297,-0.7705571055412292,0.27538371086120605,0.03459293022751808,-0.3897158205509186,1,train
TCGA-DX-A6B8-01A,-0.2738302946090698,-0.5718173384666443,0.09849832952022552,0.26383113861083984,-0.0060518644750118256,-0.22814729809761047,-0.36855319142341614,-1.3596141338348389,-0.4489981532096863,0.05246993154287338,0.44912126660346985,-0.34818172454833984,-0.186609148979187,0.08919842541217804,0.5630452632904053,1,train
TCGA-JV-A75J-01A,-0.9120169878005981,0.3214034140110016,0.005211884621530771,-0.5326923727989197,0.47670650482177734,0.4482816457748413,0.4240192174911499,-0.6125063300132751,-0.015892857685685158,-0.5427874326705933,0.9918528199195862,0.022282451391220093,-0.01647457666695118,-0.48273125290870667,-0.2754523754119873,1,train
TCGA-IS-A3K7-01A,-0.4518171548843384,-0.2286463975906372,0.5866847634315491,-0.17114095389842987,0.2347235232591629,0.5863834619522095,0.19457471370697021,-0.41911235451698303,0.39162448048591614,0.18956005573272705,-0.16947732865810394,0.3269079625606537,0.014729929156601429,-0.5070260763168335,0.49964144825935364,1,train
TCGA-K1-A6RV-01A,-0.06859572231769562,-0.5531522035598755,-0.8559317588806152,0.18257778882980347,-0.22033314406871796,-0.21611388027668,-0.4569004774093628,-0.5064606070518494,-0.5133400559425354,0.04909501224756241,0.09625019878149033,0.3908762037754059,-0.22804391384124756,0.19058555364608765,0.7057764530181885,1,train
TCGA-DX-A2J4-01A,-0.3495742976665497,0.2128385603427887,0.14611639082431793,0.46838057041168213,0.34438619017601013,-0.2849370837211609,0.1564437448978424,0.3371545374393463,-0.0191621296107769,-0.03681422770023346,-0.2840184271335602,0.2526363730430603,-0.07213781774044037,-0.0627598911523819,0.26030752062797546,0,train
TCGA-IW-A3M5-01A,-0.20420104265213013,-0.04235910624265671,-0.4446180462837219,0.09956149756908417,0.22334180772304535,0.3433961570262909,-0.04015598073601723,-0.32704490423202515,0.062220532447099686,-0.27569860219955444,0.6191218495368958,0.6607689261436462,0.07038024812936783,0.30231356620788574,0.07519928365945816,1,train
TCGA-DX-A7EL-01A,0.27373769879341125,0.5066806077957153,0.8594998121261597,-0.22522126138210297,-0.3504277765750885,0.08652463555335999,-0.17202456295490265,0.734027087688446,1.031666874885559,0.3662695586681366,-0.25561293959617615,0.1658470779657364,0.3189937174320221,0.12482892721891403,-0.017273705452680588,1,train
TCGA-HS-A5N7-01A,0.6068446040153503,0.340387225151062,0.327535480260849,-0.04575849324464798,-0.22370219230651855,0.025050397962331772,0.3349078297615051,-0.13572700321674347,0.4892064929008484,0.1913774609565735,0.21381665766239166,-0.7687187194824219,0.24893757700920105,-0.11948780715465546,-0.13392221927642822,1,train
TCGA-X9-A973-01A,-0.35907140374183655,-0.09539540857076645,-0.15948891639709473,-0.012702499516308308,0.2361905574798584,-0.405062735080719,0.10009929537773132,-0.012418017722666264,-0.1350770741701126,-0.07800479233264923,0.1107691302895546,0.7054314017295837,-0.11620175838470459,-0.2758907675743103,0.04790874198079109,2,train
TCGA-DX-AB37-01A,-0.0975956842303276,0.2823350429534912,-0.04878774285316467,0.18488925695419312,0.26171308755874634,0.12007077038288116,0.014955336228013039,0.20496900379657745,0.18004761636257172,-0.028439367190003395,-0.2359141707420349,0.21762590110301971,0.3324224352836609,-0.07092304527759552,0.6054149866104126,0,train
TCGA-DX-A7ES-01A,-0.10432957857847214,0.40642809867858887,0.20913384854793549,0.21026279032230377,0.19811274111270905,0.1806534230709076,0.2538553774356842,0.5783417820930481,0.08735877275466919,-0.01245558075606823,-0.1572319120168686,0.24030591547489166,0.29448601603507996,-0.1400124877691269,0.26869168877601624,0,train
TCGA-3B-A9HU-01A,0.18160012364387512,0.6648078560829163,0.4180683195590973,0.15641681849956512,-0.23086769878864288,0.058456357568502426,-0.1629265546798706,0.734417736530304,0.6259492635726929,0.42213672399520874,-0.11699943989515305,-0.8048508763313293,0.30281689763069153,-0.43965333700180054,0.062229204922914505,1,train
TCGA-Z4-AAPG-01A,0.15117982029914856,-0.5663632750511169,-0.4018784463405609,-0.6215272545814514,0.1251755803823471,0.24860475957393646,-0.005147933028638363,-0.4893956184387207,-0.10630350559949875,-0.5583827495574951,0.032493241131305695,-0.05179945379495621,-0.059142664074897766,0.31208983063697815,0.7213603854179382,2,train
TCGA-QC-A6FX-01A,0.4212668836116791,-0.14303630590438843,0.7212844491004944,0.08850406855344772,0.33836227655410767,-0.34355685114860535,0.13759034872055054,-0.6862366795539856,-0.3920517563819885,-0.19541271030902863,-0.3410431146621704,-0.310651570558548,-0.20608271658420563,0.048774510622024536,0.43574240803718567,2,train
TCGA-IE-A4EI-01A,0.4405577480792999,-0.17846371233463287,0.04129928722977638,-0.3648824393749237,-0.31546589732170105,-0.0034986117389053106,0.6569238305091858,-0.20815524458885193,0.34131693840026855,0.2398776113986969,-0.09811150282621384,-0.3665917217731476,0.2817688286304474,-0.4251462519168854,-0.6659976840019226,1,train
TCGA-3B-A9HV-01A,0.0035290035884827375,-0.07485133409500122,-0.019682440906763077,0.0649101659655571,-0.38401639461517334,0.8632974028587341,-0.35485711693763733,-0.7483879923820496,-0.15982449054718018,0.19063708186149597,0.44237643480300903,0.10678701102733612,-0.4328392744064331,-0.42255541682243347,-0.6054145693778992,1,train
TCGA-X9-A971-01A,0.44285526871681213,-0.10249680280685425,0.03045046515762806,-0.8969399333000183,-0.24639908969402313,-0.002307394752278924,-0.0030468644108623266,-0.06259018927812576,0.2436865270137787,-0.09408250451087952,0.06766913831233978,-0.6200768947601318,-0.07634451240301132,-0.306850403547287,-0.24984954297542572,1,train
TCGA-DX-A7ET-01A,0.5623632073402405,0.3277938961982727,0.5224997401237488,0.19345644116401672,-0.1071092039346695,-0.2530052959918976,-0.024055782705545425,-0.5525113344192505,-0.39631882309913635,-0.3302138149738312,-0.5165621042251587,0.4916234016418457,-0.2230536937713623,0.4205121397972107,0.6344196200370789,2,train
TCGA-3R-A8YX-01A,0.5587759613990784,-0.5691109299659729,-1.3947330713272095,-0.5784610509872437,0.1120557188987732,-0.17243586480617523,-0.0193407591432333,0.4088580012321472,-0.2046475112438202,-0.22356325387954712,-0.31303051114082336,0.4725075662136078,-0.36774736642837524,0.5996562242507935,0.34634989500045776,0,train
TCGA-LI-A9QH-01A,0.6223750114440918,0.010299649089574814,-1.0019456148147583,0.5253739356994629,0.12417285889387131,-0.3200583755970001,-0.6172328591346741,-0.8541874885559082,-0.5114220380783081,-0.14991016685962677,0.4131855368614197,0.1147368848323822,0.4355931580066681,0.07616148889064789,0.4612743556499481,2,train
TCGA-MB-A5Y8-01A,-0.2951594293117523,0.09204480051994324,0.3272460997104645,-0.22843113541603088,0.256732702255249,0.40491777658462524,-0.07998161762952805,-1.161292552947998,-0.02208523638546467,-0.6792487502098083,-0.23512613773345947,-0.6094858646392822,0.06817462295293808,0.3141833543777466,0.6627631187438965,2,train
TCGA-DX-A48P-01A,-0.3086360991001129,0.5413550138473511,0.22422604262828827,0.22259992361068726,-0.2856433093547821,-0.03775015100836754,-0.1380230337381363,-0.2672652304172516,0.5427160859107971,0.3485678732395172,-0.35296183824539185,-0.2509813606739044,0.5478003621101379,-0.38622695207595825,-0.2541053295135498,1,train
TCGA-IS-A3K6-01A,-0.22437191009521484,-0.1857331246137619,0.6733111143112183,-0.12829089164733887,-0.1919698864221573,0.641586184501648,0.16518592834472656,0.0324852280318737,-0.02444075234234333,-0.47694066166877747,-0.35870179533958435,0.1937362104654312,-0.18683287501335144,-0.4831095039844513,-0.3461717665195465,1,train
TCGA-DX-A8BX-01A,0.015432908199727535,-0.507402777671814,-0.2290559560060501,0.008803440257906914,0.5458425879478455,-0.502627432346344,0.09497737139463425,0.0025416186545044184,-0.3662708103656769,0.36184340715408325,0.11599912494421005,0.19485177099704742,-0.07453841716051102,-0.0827060267329216,0.15359508991241455,2,train
TCGA-3B-A9HY-01A,0.14945216476917267,0.033822525292634964,0.5460382699966431,0.07008425146341324,-0.35207852721214294,-0.2651269733905792,0.5204006433486938,-0.260151743888855,0.8011465072631836,-0.0706576332449913,0.28400203585624695,-0.5971537232398987,-0.2851002514362335,-0.008855290710926056,-0.26244357228279114,1,train
TCGA-DX-AB2X-01A,0.2907482087612152,-0.6029478907585144,-0.28313297033309937,-0.4117778539657593,0.33697739243507385,0.5368213653564453,0.10606908053159714,-0.22147750854492188,-0.0567345917224884,0.05323995649814606,-0.369579941034317,-0.2690638601779938,-0.02588551864027977,0.7920923829078674,0.322395384311676,2,train
TCGA-X6-A8C4-01A,0.4154231548309326,-0.08794450014829636,-1.0291707515716553,-0.4067748486995697,-0.03433678671717644,0.335456520318985,-0.4340421259403229,-1.1162450313568115,-0.14578448235988617,0.05766899138689041,-0.09878344088792801,-0.23645249009132385,-0.17198753356933594,0.8721839785575867,0.7599529027938843,2,train
TCGA-SG-A6Z4-01A,0.07091757655143738,-0.23089416325092316,-0.9048600792884827,0.46199992299079895,-0.29566437005996704,-0.41206875443458557,-0.5826556086540222,-0.2906597852706909,-0.5629824995994568,-0.4410814046859741,0.583444356918335,0.18392008543014526,-0.11439534276723862,-0.07843254506587982,0.5058822631835938,2,train
TCGA-DX-A2J1-01A,-0.4181695580482483,0.006147964857518673,0.08868285268545151,0.33625534176826477,0.3771258592605591,-0.2745317220687866,0.09733855724334717,0.15247909724712372,-0.12996365129947662,-0.036113861948251724,-0.48426705598831177,0.2518875300884247,-0.04916321486234665,-0.006934568285942078,0.36590930819511414,0,train
TCGA-DX-A23U-01A,-0.4373528063297272,-0.35673999786376953,-0.12018193304538727,0.24871841073036194,0.29018673300743103,-0.18796519935131073,-0.3980058431625366,-0.32784488797187805,-0.16206058859825134,-0.0699593797326088,-0.1484060138463974,0.1316549926996231,-0.10756052285432816,0.21689575910568237,0.26972588896751404,0,train
TCGA-DX-A48O-01A,-0.1382659375667572,-0.2510060667991638,0.52776038646698,-0.07747085392475128,-0.19716152548789978,0.04182729870080948,-0.08733325451612473,0.15769536793231964,0.7004245519638062,0.1470983475446701,-0.33163127303123474,-0.05281394347548485,0.41862326860427856,-0.5057462453842163,-0.5082244277000427,1,train
TCGA-DX-A7EF-01A,0.18373526632785797,-0.8927286863327026,-0.8042682409286499,-0.00144341797567904,-0.009397407062351704,0.1661495715379715,-0.3577609360218048,-0.037658728659152985,0.08499513566493988,-0.2016972303390503,0.22991006076335907,0.42617154121398926,0.13101685047149658,0.8528967499732971,0.4244043231010437,2,train
TCGA-X6-A7WA-01A,0.36807361245155334,0.07930584996938705,0.03148704394698143,-0.2565915584564209,-0.3589763641357422,-0.07599068433046341,0.12951745092868805,0.17980173230171204,0.27434390783309937,-0.052441198378801346,-0.07852346450090408,-0.5245937705039978,0.3246844410896301,-0.4707847833633423,-0.26024141907691956,1,train
TCGA-3B-A9HZ-01A,-0.06227833032608032,0.3277670443058014,0.5396830439567566,-0.1907230168581009,-0.3856894373893738,-0.3795902729034424,-0.15529130399227142,0.28772100806236267,0.7560611963272095,-0.006665317807346582,-0.29358598589897156,-0.7297573089599609,-0.1685696244239807,-0.14604038000106812,0.020688822492957115,1,train
TCGA-IE-A4EH-01A,-0.806324303150177,-0.32022625207901,0.34225836396217346,-0.08381219953298569,-0.3597742021083832,0.9133239388465881,-0.26783210039138794,-0.11479458212852478,0.07749020308256149,0.10072650760412216,-0.21136575937271118,-0.00039408617885783315,-0.1950349658727646,-0.42435789108276367,-0.5843223333358765,1,train
TCGA-QQ-A8VF-01A,-0.023756779730319977,-0.1996067315340042,0.13281919062137604,-0.12051814794540405,0.0020617498084902763,-0.1596536487340927,0.35639312863349915,0.36531758308410645,0.19583097100257874,0.14335408806800842,0.01664741151034832,0.21566003561019897,-0.3880443572998047,-0.03627068176865578,0.5108481049537659,1,train
TCGA-QQ-A5VD-01A,-0.2017241269350052,0.19907240569591522,0.42366600036621094,0.09958796948194504,-0.08062747865915298,-0.3161403238773346,0.5421286821365356,-0.2845420837402344,0.4562894403934479,-0.26517653465270996,0.010168034583330154,-0.00742335943505168,-0.19417281448841095,-0.3733064830303192,0.009370987303555012,1,train
TCGA-DX-A3UF-01A,0.24146921932697296,0.04592364653944969,0.6913945078849792,-0.570162296295166,-0.07993260771036148,0.19894346594810486,0.43357816338539124,0.3197215795516968,0.18710699677467346,0.7600326538085938,-0.013291855342686176,-0.4391155540943146,0.12563706934452057,-0.3922959268093109,-0.3940872550010681,1,train
TCGA-DX-AB2J-01A,-0.20537522435188293,0.3242192566394806,0.06800483167171478,-0.24862396717071533,0.599383533000946,0.38347843289375305,0.06658628582954407,0.2158653736114502,-0.10635437071323395,-0.15364989638328552,0.1968393325805664,0.38167309761047363,0.08810470253229141,-0.14120805263519287,-0.6517391204833984,2,train
TCGA-DX-A48K-01A,-0.1920255571603775,-0.3666364550590515,0.4133627712726593,0.07957915961742401,-0.010894495993852615,-0.17815649509429932,0.14538270235061646,-0.8770036101341248,0.4317380487918854,-0.1866491287946701,0.3240596055984497,-0.4009416997432709,-0.2575717866420746,0.11422418057918549,0.5560823082923889,1,train
TCGA-3B-A9HI-01A,0.18905900418758392,-0.16388116776943207,-0.16921678185462952,0.515991747379303,-0.12490023672580719,-0.5785251259803772,-0.07706357538700104,0.032285843044519424,-0.14403136074543,-0.4979833662509918,0.07641057670116425,0.7264309525489807,-0.019226474687457085,-0.5574615001678467,0.5173034071922302,0,train
TCGA-X6-A7WC-01A,781.2608656602101,-727.562791607333,-1061.4679447228293,-0.5214462768398391,167.69998258948536,-254.24094847057424,151.36074042586287,208.73262854134123,-404.6082191016748,-304.87175032176657,664.5378504522686,386.66181268513856,-415.85092004127756,526.2960530247777,1151.52972486456,1,test
TCGA-DX-A23R-01A,-479.1493045671835,209.92388823521432,317.15305459829284,396.37390381016,718.2514760822284,76.67222544252617,-492.0698969074537,-380.65832649384737,23.214347762629682,-175.3013154551039,1279.1817042770779,205.76516262981707,404.14018717260996,180.43549507160535,90.98535626892327,0,test
TCGA-DX-A23V-01A,-324.35934751821856,150.0579630053509,130.95338299756875,300.08182658275473,776.3168985148077,45.9581430660506,153.71285762175748,233.67533777869676,-162.45711978249247,-39.25047663918104,-466.7559198955061,190.3105599784797,513.6071151107299,-2.3551643322128086,167.52869528808046,0,test
TCGA-DX-A3U8-01A,-181.9476993825788,-133.82856063721871,-158.79666161406206,-102.09715775328827,113.61294265545739,-48.45412383891508,19.960143643959338,582.8194114622348,-21.686526004268313,-163.60957468885877,-395.7611341596451,172.37911686734276,-361.2929398950477,267.4985650884286,727.9588002802394,1,test
TCGA-DX-A1L0-01A,223.06052043632224,-95.84982991874797,-378.733184690092,-385.34769978384907,570.6514250641166,-410.12939812405983,-29.998465556192077,376.44873274185943,-586.7667168376598,-233.0304236025933,472.51183680105214,211.24708125752193,-246.50450711015478,345.68972488296134,-133.92580265245732,0,test
TCGA-DX-AATS-01A,858.5112394095121,-928.6846473128493,-1402.992319275947,500.1545309941964,505.3527395397964,-440.2760904845838,-272.085624546827,284.2542558851411,-214.44642419284068,-738.3073336758592,837.3950406061696,585.0814397695101,-240.185342436959,653.6042816757184,922.5448188899642,2,test
TCGA-MB-A8JK-01A,277.4035504577086,-413.48285152927764,-894.9489316377902,914.5820095610079,-25.7783593060314,-534.8065182855033,10.605006137310646,457.3620046608935,-150.80101048113121,-855.0617150611744,-8.93333063891267,451.29358461192857,-164.04769214934615,241.55693151475484,419.1636999503621,2,test
TCGA-DX-A3U6-01A,-336.2353369745712,391.39683661800467,332.748946620671,438.5364482828186,371.92280584677763,231.94528924780158,256.7970650179479,507.4375626481097,-92.72148484228796,-59.882086078986596,-589.2022721719271,165.77324954299442,308.55311395015855,19.558107672683906,841.0530570350321,0,test
TCGA-DX-A3UD-01A,797.3232653587935,-195.9320539639947,-1065.6794355222532,-258.13034659774615,-1214.1694117335062,-427.33791680520704,-153.43233984511622,820.3634635749686,-129.41610305400002,-324.0021186284016,-368.46705015259937,-46.433912375359604,-74.73606692027592,539.7467053107771,-767.3656329829431,1,test
TCGA-MB-A8JL-01A,-138.24565245401504,475.8037457235577,243.58991584047655,-1251.7120356685618,474.2298188756524,334.3154760331651,525.8684387925899,-184.13885768362562,39.405085249673235,271.74951153755245,448.22028759152994,91.05849449735956,-239.91507473519528,-114.60407036228953,18.12743150202988,1,test
TCGA-X2-A95T-01A,-541.0979794188737,322.25099967929384,482.9876287428221,596.5301292049961,-644.0233196149139,489.9734928886688,-245.4385806910951,-154.6053162676415,244.36406142669114,-101.77058961799491,-21.271928824486356,-184.46803006589755,-187.12099429730338,-202.37314045795935,-1158.3860725447755,1,test
TCGA-VT-A80J-01A,-804.2583060792713,379.2272025961342,1773.793939151183,-540.5806883629247,242.9920837868548,408.5050915747568,-69.01941326477828,-533.4565498123346,231.7602755195762,1158.3653936597368,-265.17333738451833,-606.9034743382612,90.82664405549588,-711.8264565959731,781.3676671304482,2,test
TCGA-JV-A5VF-01A,655.7591682648791,-626.1840216776327,-1021.5522293079366,-344.25384904242395,244.55814582903,553.1048433567706,-33.31230637274956,353.2240450742952,-546.5330226900065,-646.6559567665926,757.4698062843723,357.99073226357405,-208.95773865445315,420.8854004302623,341.6121168213768,1,test
TCGA-DX-A6B7-01A,-593.7292995181425,419.0204169237173,897.7779426450419,170.9269025886509,-460.0321729786263,-525.97917115583,-241.43430527383256,-664.0740403031028,705.3895679432662,637.7577032282529,-701.6694371030702,-493.1718802746943,150.49268243258777,-726.018170933636,-1150.2664020155369,1,test
TCGA-SG-A6Z7-01A,466.83660888894315,24.262515168253156,-1250.5659774964154,-334.6283256317546,514.5809067972423,269.31891160410976,269.3771781367089,555.7264263632502,10.16104741568042,-721.4703944121214,1582.4966164630598,744.7919359563094,-26.039066065971536,634.1061744720186,-319.09038358657455,0,test
TCGA-DX-A8BO-01A,-444.03474422912274,297.49659863356237,1149.124435089397,107.31006498810393,473.9106190096695,189.16553545843362,224.77402536012642,-656.4290464399522,-50.274495636384266,302.97176119739333,-623.1651655200345,-503.8108255824407,183.81516108388715,-191.3196317285125,738.4207787472791,2,test
TCGA-DX-A6BE-01A,-414.95195298517393,231.1039314257914,38.34476564612456,549.2032488534347,530.7973589511238,-409.1358436930021,279.2833609630032,387.0770615340566,-13.963891909677082,-72.7088242752554,-498.837199136425,198.3588402791038,-232.37866102857845,30.58567165815552,463.55170151712883,0,test
TCGA-HB-A43Z-01A,467.6763828195658,95.8303451224236,-426.83369006837,-773.0472413445959,-304.19603015028946,256.86351462153453,305.68877701597273,92.35761253889955,384.53021132617596,22.186247385894983,481.043266882406,-62.14808700346551,-386.8763306943097,-640.0517356791676,-1306.6086645151393,1,test
TCGA-DX-A48N-01A,773.487659375563,-286.10208968799975,-1886.3650415742284,-41.856280169220234,411.9117974837406,-605.2978793941694,193.77540989792763,967.1871488960725,-294.4966914038825,-688.8236598095253,403.3776457389929,1045.1250949557964,-252.6093043918554,573.7468996979494,-358.39306229080177,0,test
TCGA-MB-A5YA-01A,-404.59049573025504,232.04072820878582,646.977031455728,-92.93564674738222,-522.750278675856,-545.0516834563895,197.86533549517753,-564.3077928280471,452.1080519210768,120.84043515621126,-729.827640676377,-428.64368052921503,174.88942544340875,-409.41595644561386,-545.7331046761707,1,test
TCGA-DX-A6Z2-01A,-624.3005733554868,830.0484107884835,1054.6119365890463,117.65294105774313,-692.5884388132349,137.862111441346,-168.1512691872492,-453.1968751631416,697.7026947028238,421.64502902342383,-403.7825231770303,-763.8293130949351,625.678134872874,-568.0337563592826,-340.2167100886115,1,test
TCGA-DX-A3UE-01A,-74.18575007285483,-4.53841565479964,474.03950418797876,-485.674862005284,-805.9238991690264,-42.336734557323865,-66.22816778086401,-314.85643635561695,566.7709570347887,-22.304404675398683,-234.869564559696,-569.929542549498,632.1221182107192,-477.6111791873753,-949.1327820024871,1,test
TCGA-3B-A9I3-01A,-1324.047692472048,781.4852523015974,1999.411630560464,-72.05811805380667,-182.93459690267832,-72.79020850902272,-414.05092722945506,-556.3144212591191,885.3515500143013,1490.809036219246,60.11241621787631,-924.2252998438062,-274.3302014264387,-875.6274985423765,-390.9111420762358,1,test
TCGA-3B-A9HO-01A,628.2621907028685,-494.8710749613055,-1714.650497738901,354.5490128550032,499.43845374634657,-565.9426888922677,555.6946276844058,1303.599085146026,-416.63861004346217,-723.6164562907684,-867.1051530750398,1020.5582845387136,-204.20748926182873,616.170569105848,739.4443792577262,0,test
TCGA-DX-A23Y-01A,519.0411473867106,-291.1059263049768,-956.2198637203592,-398.33914193372283,234.79090558155266,-381.17308161554837,478.4878920540046,919.1284677669579,-521.510889128252,-264.5637217710384,-454.3833831737343,565.8873424865752,-333.90742621220994,413.91305769214387,525.6323789210636,0,test
TCGA-DX-A7EM-01A,482.7573780193891,241.9888805012047,-413.10900279726746,-437.49978217510625,-1098.3300683525595,-460.364258356525,311.7733201881567,437.4200678239085,488.0078046976517,-91.64980071854905,-49.122046645924264,-306.2384952964549,-148.8521571646273,53.05556041080913,-887.7933663378676,1,test
